vendor_slug,vendor_name,official_site,logo,logo_source_url,global_block_id,global_block_title,direction_id,direction_title,system_id,system_title,product_group_id,product_group_title,source_direction,source_group,source_area,source_type,show_in_catalog,show_in_vendors,show_on_home,show_in_partners,status,confidence,matched_by,source,notes
tiflocentre,Тифлоцентр,https://tiflocentre.ru/,assets/img/logos/vendors/tiflocentre.svg,https://tiflocentre.ru/images/site/tiflocentre-logo.svg,engineering-equipment,Инженерное оборудование,accessibility,Доступная среда,informatsionnoe-obespechenie,Информационное обеспечение,informatsionnoe-obespechenie,Информационное обеспечение,Доступная среда,Пандусы / подъемники / поручни,Доступная среда,"Пандусы, подъемники, поручни, рампы и трапы",true,true,false,false,published,curated_vendor_slug,tiflocentre,official_p1_vendor_hint_batch_20260703,"Official Тифлоцентр logo from official site, catalog hints cover accessible environment groups."
tiflocentre,Тифлоцентр,https://tiflocentre.ru/,assets/img/logos/vendors/tiflocentre.svg,https://tiflocentre.ru/images/site/tiflocentre-logo.svg,engineering-equipment,Инженерное оборудование,accessibility,Доступная среда,puti-dvizheniya-po-territorii,Пути движения по территории,taktilnaya-plitka,Тактильная плитка,Доступная среда,Пандусы / подъемники / поручни,Доступная среда,"Пандусы, подъемники, поручни, рампы и трапы",true,true,false,false,published,curated_vendor_slug,tiflocentre,official_p1_vendor_hint_batch_20260703,"Official Тифлоцентр logo from official site, catalog hints cover accessible environment groups."
rusdorznak,РусДорЗнак,https://rusdorznak.ru/,assets/img/logos/vendors/rusdorznak.svg,https://rusdorznak.ru/img/logo.svg,engineering-equipment,Инженерное оборудование,accessibility,Доступная среда,parkovochnye-mesta,Парковочные места,dorozhnye-znaki,Дорожные знаки,Доступная среда,Парковочные места,Дорожные знаки,Дорожные знаки,true,true,false,false,published,curated_vendor_slug,rusdorznak,official_p2_remaining_groups_20260706,"Official site title identifies road signs, logo from official site asset."
iru,iRU,https://www.iru.ru/,assets/img/logos/partners/iru-dark.svg,https://static.iru.ru/img/logo.svg,it-equipment-and-software,IT оборудование и ПО,it-infrastructure,IT-инфраструктура,workstations,Рабочие станции,workstations-and-corporate-pcs,Рабочие станции и корпоративные ПК,ИТ-оборудование,ИТ-оборудование,ИТ-оборудование,ИТ-оборудование,true,true,false,false,published,curated_vendor_slug,iru,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
iru,iRU,https://www.iru.ru/,assets/img/logos/partners/iru-dark.svg,https://static.iru.ru/img/logo.svg,it-equipment-and-software,IT оборудование и ПО,it-infrastructure,IT-инфраструктура,workstations,Рабочие станции,personalnoe-oborudovanie,Персональное оборудование,ИТ-оборудование,ИТ-оборудование,ИТ-оборудование,ИТ-оборудование,true,true,false,false,published,curated_vendor_slug,iru,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
iru,iRU,https://www.iru.ru/,assets/img/logos/partners/iru-dark.svg,https://static.iru.ru/img/logo.svg,it-equipment-and-software,IT оборудование и ПО,it-infrastructure,IT-инфраструктура,corporate-devices,Корпоративные устройства,all-in-one-laptops-and-tablets,"Моноблоки, ноутбуки и планшеты",ИТ-оборудование,ИТ-оборудование,ИТ-оборудование,ИТ-оборудование,true,true,false,false,published,curated_vendor_slug,iru,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
k-flex,K-FLEX,https://kflex.ru/,assets/img/logos/partners/k-flex.svg,https://kflex.ru/markup/public/css/styles.css,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,teplovye-seti,Тепловые сети,truba-v-ppu,Труба в ППУ,Изоляция / инженерная изоляция,Изоляция / инженерная изоляция,Изоляция / инженерная изоляция,Изоляция / инженерная изоляция,true,true,false,false,published,curated_vendor_slug,k-flex,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
k-flex,K-FLEX,https://kflex.ru/,assets/img/logos/partners/k-flex.svg,https://kflex.ru/markup/public/css/styles.css,building-materials,Строительные материалы,architecture,Архитектурные решения,facades,Фасады,uteplitel,Утеплитель,Изоляция / инженерная изоляция,Изоляция / инженерная изоляция,Изоляция / инженерная изоляция,Изоляция / инженерная изоляция,true,true,false,false,published,curated_vendor_slug,k-flex,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
bolid,НВП Болид,https://bolid.ru/production/,assets/img/logos/vendors/bolid.png,https://bolid.ru/bld/images/logo.png,engineering-equipment,Инженерное оборудование,fire,Пожарная безопасность,automatic-fire-alarm,АПС,fire-alarm-systems,Системы пожарной сигнализации,Инженерное оборудование,Пожарная безопасность,АПС,Пожарная сигнализация и СОУЭ,true,true,false,false,published,curated_vendor_slug,bolid,codex_fire_p0_vendor_fill_20260702,"Official logo from bolid.ru. Mapped only to fire alarm, security-fire alarm, SOUE and emergency notification groups."
bolid,НВП Болид,https://bolid.ru/production/,assets/img/logos/vendors/bolid.png,https://bolid.ru/bld/images/logo.png,engineering-equipment,Инженерное оборудование,fire,Пожарная безопасность,automatic-fire-alarm,АПС,security-and-fire-alarm,Охранно-пожарная сигнализация,Инженерное оборудование,Пожарная безопасность,АПС,Пожарная сигнализация и СОУЭ,true,true,false,false,published,curated_vendor_slug,bolid,codex_fire_p0_vendor_fill_20260702,"Official logo from bolid.ru. Mapped only to fire alarm, security-fire alarm, SOUE and emergency notification groups."
