priority,status,issues,block_id,block,direction_id,direction,system_id,system,product_group_id,product_group,page,product_types_count,product_types,catalog_brands_count,catalog_brands,vendor_count,vendors,vendor_logo_count,vendor_missing_logo_count,image,image_exists,image_width,image_height,image_bytes,image_sha12,image_ahash,image_brightness,image_contrast,image_entropy,exact_duplicate_count,visual_duplicate_count
OK,OK,,tech-equipment,ТХ оборудование,tech-equipment,Технологическое оборудование,medical-gases-and-equipment,Медицинские газы и оборудование,cardiology-and-emergency-care,Кардиология и неотложная помощь,solution-tech-equipment-medical-gases-and-equipment.html,5,дефибрилляторы; мониторы пациента; кардиографы; оборудование реанимации; расходные материалы,3,Zoll; Therumo; Philips,2,Mindray; Philips,2,0,assets/img/solutions/detail/tech-equipment/tech-equipment-medical-gases-and-equipment-cardiology-and-emergency-care.webp,true,1200,900,109512,66eb1aa7b028,08000c7f7a786c4c,38.2,38.3,6.64,1,1
OK,OK,,tech-equipment,ТХ оборудование,tech-equipment,Технологическое оборудование,medical-gases-and-equipment,Медицинские газы и оборудование,medical-gases,Медицинские газы,solution-tech-equipment-medical-gases-and-equipment.html,6,системы медицинских газов; кислородные консоли; газовые розетки; редукторы; коллекторы; трубопроводы медицинских газов,1,НП Корпорация Сотис,1,Производственное объединение АМС-МЗМО «Асептические Медицинские Системы» и «Миасский Завод Медицинского Оборудования»,1,0,assets/img/solutions/detail/tech-equipment/tech-equipment-medical-gases-and-equipment-medical-gases.webp,true,1200,900,86472,14ed1db6da88,0080fd7ce8e0fc41,38.3,33.0,6.49,1,1
OK,OK,,tech-equipment,ТХ оборудование,tech-equipment,Технологическое оборудование,medical-gases-and-equipment,Медицинские газы и оборудование,meditsinskoe-oborudovanie,Медицинское оборудование,solution-tech-equipment-medical-gases-and-equipment.html,1,Медицинское оборудование,0,,7,B. Braun; FUJIFILM; Mindray; Olympus; PENTAX Medical; Philips; Производственное объединение АМС-МЗМО «Асептические Медицинские Системы» и «Миасский Завод Медицинского Оборудования»,7,0,assets/img/solutions/detail/tech-equipment/tech-equipment-medical-gases-and-equipment-meditsinskoe-oborudovanie.webp,true,1200,900,99152,00ee095e5c0a,0001101c3878d711,32.0,40.5,6.34,1,1
OK,OK,,tech-equipment,ТХ оборудование,tech-equipment,Технологическое оборудование,oborudovanie-garderoba,Оборудование гардероба,oborudovanie-garderoba,Оборудование гардероба,solution-tech-equipment-oborudovanie-garderoba.html,1,Оборудование гардероба,0,,1,ПРАКТИК,1,0,assets/img/solutions/detail/tech-equipment/tech-equipment-oborudovanie-garderoba-oborudovanie-garderoba.webp,true,1200,900,118090,d9698ed39fed,203c050504b1c3df,34.9,38.7,6.50,1,1
OK,OK,,tech-equipment,ТХ оборудование,tech-equipment,Технологическое оборудование,oborudovanie-sanuzlov,Оборудование санузлов,oborudovanie-sanuzlov,Оборудование санузлов,solution-tech-equipment-oborudovanie-sanuzlov.html,1,Оборудование санузлов,0,,6,"SALINI; Торговый Дом ""МИСТИ""; Sanita; Santeri; Roca; Santek",6,0,assets/img/solutions/detail/tech-equipment/tech-equipment-oborudovanie-sanuzlov-oborudovanie-sanuzlov.webp,true,1200,900,125454,76407c340a4b,043e2e1e3e26073f,46.8,42.5,6.85,1,1
OK,OK,,tech-equipment,ТХ оборудование,tech-equipment,Технологическое оборудование,oborudovanie-stolovoy-i-pischebloka,Оборудование столовой и пищеблока,oborudovanie-pischebloka,Оборудование пищеблока,solution-tech-equipment-oborudovanie-stolovoy-i-pischebloka.html,1,Оборудование пищеблока,0,,1,Abat,1,0,assets/img/solutions/detail/tech-equipment/tech-equipment-oborudovanie-stolovoy-i-pischebloka-oborudovanie-pischebloka.webp,true,1200,900,56082,1d75d91826f8,0f1f1f0f010c0c00,41.3,32.1,6.58,1,1
OK,OK,,tech-equipment,ТХ оборудование,tech-equipment,Технологическое оборудование,oborudovanie-stolovoy-i-pischebloka,Оборудование столовой и пищеблока,oborudovanie-stolovoy,Оборудование столовой,solution-tech-equipment-oborudovanie-stolovoy-i-pischebloka.html,1,Оборудование столовой,0,,1,Abat,1,0,assets/img/solutions/detail/tech-equipment/tech-equipment-oborudovanie-stolovoy-i-pischebloka-oborudovanie-stolovoy.webp,true,1200,900,89240,12285af4f5d6,003f3f3c3c7c0000,49.2,46.8,6.90,1,1
OK,OK,,tech-equipment,ТХ оборудование,tech-equipment,Технологическое оборудование,sportivnoe-oborudovanie,Спортивное оборудование,sportivnoe-oborudovanie,Спортивное оборудование,solution-tech-equipment-sportivnoe-oborudovanie.html,1,Спортивное оборудование,0,,1,Romana,1,0,assets/img/solutions/detail/tech-equipment/tech-equipment-sportivnoe-oborudovanie-sportivnoe-oborudovanie.webp,true,1200,900,100850,69327d143f19,006148594047c7ff,26.2,32.3,6.05,1,1
OK,OK,,tech-equipment,ТХ оборудование,tech-equipment,Технологическое оборудование,stellazhi,Стеллажи,stellazhi,Стеллажи,solution-tech-equipment-stellazhi.html,3,Музейные; Складские; Продовольственные,0,,2,Ярус; ПРАКТИК,2,0,assets/img/solutions/detail/tech-equipment/tech-equipment-stellazhi-stellazhi.webp,true,1200,900,128862,c32c53031765,382e2c062c3cb38f,32.2,41.9,6.27,1,1
OK,OK,,tech-equipment,ТХ оборудование,tech-equipment,Технологическое оборудование,hozyaystvennoe-oborudovanie,Хозяйственное оборудование,hozyaystvennoe-oborudovanie,Хозяйственное оборудование,solution-tech-equipment-hozyaystvennoe-oborudovanie.html,1,Хозяйственное оборудование,0,,1,ПРАКТИК,1,0,assets/img/solutions/detail/tech-equipment/tech-equipment-hozyaystvennoe-oborudovanie-hozyaystvennoe-oborudovanie.webp,true,1200,900,102836,a7b17a9ef147,001879787d78c331,31.6,41.8,6.28,1,1
OK,OK,,energy,Энергетика,ev-charging-infrastructure,Зарядная инфраструктура,ev-charging-stations,Зарядочные станции для электромобилей,zaryadochnye-stantsii-dlya-elektromobiley,Зарядочные станции для электромобилей,solution-ev-charging-infrastructure-ev-charging-stations.html,1,Зарядочные станции для электромобилей,0,,2,Parus Electro; The Edison,2,0,assets/img/solutions/detail/ev-charging-infrastructure/ev-charging-infrastructure-ev-charging-stations-zaryadochnye-stantsii-dlya-elektromobiley.webp,true,1200,900,98938,3b96dca74d38,1f1f17171766040f,72.5,45.5,7.05,1,1
OK,OK,,energy,Энергетика,eom,ЭОМ,indoor-lighting,Внутреннее освещение,commercial-interior-linear-recessed-lighting,"Для бизнеса, интерьерные, линейные, встраиваемые",solution-eom-indoor-lighting.html,6,офисные светильники; линейные светильники; встраиваемые светильники; трековые системы; интерьерные светильники; аварийные светильники,11,HTL; Rvelektro; Ардатовский светотехнический завод; Светхолл; PromLED; НПО Союз; Световые Технологии; Элпролед; Системы Освещения; ПКФ Элпром; Нью Технолоджи,9,ООО Техносервис; FEREKS; LEDEL; Navigator; AMBIOT; FERON; GAUSS; JazzWay; Ардатовский светотехнический завод,9,0,assets/img/solutions/detail/eom/eom-indoor-lighting-commercial-interior-linear-recessed-lighting.webp,true,1200,900,107388,2b6012d0fb18,f8f8f0fe7c700000,51.7,37.8,6.55,1,1
OK,OK,,energy,Энергетика,eom,ЭОМ,kabelenesuschie-sistemy,Кабеленесущие системы,cable-support-systems,Кабеленесущие системы,solution-eom-kabelenesuschie-sistemy.html,7,кабельные лотки; кабельросты; кабель-каналы; гофрированные трубы; жёсткие трубы для прокладки кабеля; крепёж и аксессуары; огнестойкие кабеленесущие решения,0,,1,DKC,1,0,assets/img/solutions/detail/eom/eom-kabelenesuschie-sistemy-cable-support-systems.webp,true,1200,900,78930,99ab05e76ddb,0f07073e7f1f0001,38.9,33.0,6.45,1,1
OK,OK,,energy,Энергетика,eom,ЭОМ,cable-products,Кабельная продукция различного и специального назначения,kabelnaya-produktsiya,Кабельная продукция,solution-eom-cable-products.html,5,Силовые кабели; Провода и шнуры; Контрольные кабели; Кабели связи (слаботочные); Специальные кабели,0,,8,"LC КАБЕЛЬ; Опытно-конструкторское предприятие «ЭЛКА-КАБЕЛЬ»; СегментЭнерго кабельный завод; ЭЛЕКТРОТЕХМАШ КАБЕЛЬНЫЙ ЗАВОД; Камский кабель; от 0,250 км, предоплата, самовывоз; Компания «Рыбинсккабель»; Кабельный Альянс",8,0,assets/img/solutions/detail/eom/eom-cable-products-kabelnaya-produktsiya.webp,true,1200,900,52072,29b03609e33d,43435b79580001fb,30.8,24.5,6.14,1,1
OK,OK,,energy,Энергетика,eom,ЭОМ,cable-products,Кабельная продукция различного и специального назначения,electrical-cable-products,ЭМ,solution-eom-cable-products.html,6,силовой кабель; контрольный кабель; огнестойкий кабель; кабель специального назначения; провод; кабельная арматура,18,УГМК (ХКА); НПО ПЗСК; КЗ Людиновокабель; Холдинг Кабельный Альянс; СКТ Групп; Сарансккабель; КЗ Кавказкабель; Сарансккабель-Оптика; Эксперт-кабель; Алгруп; Паритет; Иркутск кабель; Псковкабель; Кабэкс; Алюр; Энерго комплект; КЗ Пересвет; ЭМ-КАБЕЛЬ,8,"LC КАБЕЛЬ; Опытно-конструкторское предприятие «ЭЛКА-КАБЕЛЬ»; СегментЭнерго кабельный завод; ЭЛЕКТРОТЕХМАШ КАБЕЛЬНЫЙ ЗАВОД; Камский кабель; от 0,250 км, предоплата, самовывоз; Компания «Рыбинсккабель»; Кабельный Альянс",8,0,assets/img/solutions/detail/eom/eom-cable-products-electrical-cable-products.webp,true,1200,900,67904,154f4c1b44fe,7070787c28e181c7,50.1,36.0,6.82,1,1
OK,OK,,energy,Энергетика,eom,ЭОМ,outdoor-lighting,Наружное освещение,architectural-and-street-lighting,"Архитектурно-художественное освещение, уличное освещение",solution-eom-outdoor-lighting.html,6,архитектурные светильники; фасадные светильники; линейная подсветка; уличные светильники; прожекторы; контроллеры освещения,8,Компания СВЕТЕХНИКС; ООО Фабрика света; ООО ЗАВОД-ЛЕНСВЕТ; ООО ТД АЙПРО; ООО Мордовский свет; Световые решения; ООО ЛЕДНИК ЛАЙТ; GETLUX,8,ООО Техносервис; FEREKS; LEDEL; Navigator; FERON; GAUSS; Электрик АРТ; Ардатовский светотехнический завод,8,0,assets/img/solutions/detail/eom/eom-outdoor-lighting-architectural-and-street-lighting.webp,true,1200,900,121110,dc05cd53fd43,00200001051d7c7f,37.1,33.2,6.37,1,1
OK,OK,,energy,Энергетика,eom,ЭОМ,outdoor-lighting,Наружное освещение,poles-and-outdoor-lighting,Опоры и наружное освещение,solution-eom-outdoor-lighting.html,6,опоры освещения; кронштейны; уличные светильники; мачты освещения; закладные детали; комплектующие,14,САРОС; Брайтелек; ПНК Регион; Лихославльский завод Светотехника; Светотехнический завод Светозар; Ардатовский светотехнический завод; СТП СДСВЕТ; Всесветодиоды; Navigator Group; Лайтон; НПП Светоприбор; Завод Элетех; СВТ (SVT); Уральский завод многогранных опор,11,"FEREKS; LEDEL; Navigator; FERON; GAUSS; JazzWay; АМИРА; НПО Экосистема; ООО ""ЗАВОД УРАЛДОРСВЕТ""; УМЕКОН (Уральский завод металлоконструкций); Ардатовский светотехнический завод",11,0,assets/img/solutions/detail/eom/eom-outdoor-lighting-poles-and-outdoor-lighting.webp,true,1200,900,140488,63793e79c639,001c784ec0c03e76,38.0,32.4,6.55,1,1
OK,OK,,energy,Энергетика,eom,ЭОМ,security-lighting,Охранное освещение,brackets-mounting-units-and-luminaires,"Кронштейны, узлы крепления, светильники",solution-eom-security-lighting.html,6,охранные светильники; прожекторы; кронштейны; узлы крепления; мачтовые крепления; комплектующие,2,ООО ОКБ Авгит; ООО Импэкс-Групп,1,Заря,1,0,assets/img/solutions/detail/eom/eom-security-lighting-brackets-mounting-units-and-luminaires.webp,true,1200,900,126114,fe0f9725c5da,e4e4e0f0c7a08087,35.1,24.2,6.33,1,1
OK,OK,,energy,Энергетика,eom,ЭОМ,lighting-devices,Световые приборы,input-distribution-device,Вводно-распределительное устройство (ВРУ),solution-eom-lighting-devices.html,6,ВРУ; ГРЩ; распределительные шкафы; панели ввода; панели распределения; комплектующие ВРУ,5,Систем-электрик; ЭТК-Прибор; НЭР; ЗЭТО; ГК ЧЭАЗ,5,Systeme Electric; DEKraft; EKF; TDM Electric; Schneider Electric,5,0,assets/img/solutions/detail/eom/eom-lighting-devices-input-distribution-device.webp,true,1200,900,76728,fd33bd3e874c,c07c7e7c70607c00,61.1,55.8,6.76,1,1
OK,OK,,energy,Энергетика,eom,ЭОМ,lighting-devices,Световые приборы,pvc-cable-management,Кабеленесущие системы из ПВХ,solution-eom-lighting-devices.html,5,кабель-каналы; трубы ПВХ; гофрированные трубы; короба; аксессуары ПВХ,1,Промрукав,1,DKC,1,0,assets/img/solutions/detail/eom/eom-lighting-devices-pvc-cable-management.webp,true,1200,900,84828,276c80f4f173,041c3c6f7f1eec60,49.0,45.7,6.94,1,1
OK,OK,,energy,Энергетика,eom,ЭОМ,lighting-devices,Световые приборы,cable-trays,Кабеленесущие системы лотки,solution-eom-lighting-devices.html,6,листовые лотки; лестничные лотки; проволочные лотки; крышки и перегородки; кронштейны и подвесы; соединители,2,КМ-профиль; Clive,1,DKC,1,0,assets/img/solutions/detail/eom/eom-lighting-devices-cable-trays.webp,true,1200,900,114440,07a8a311bb63,040400dddffd7e7e,41.4,36.9,6.61,1,1
OK,OK,,energy,Энергетика,eom,ЭОМ,lighting-devices,Световые приборы,lightning-protection-and-grounding,Молниезащита и заземление,solution-eom-lighting-devices.html,6,молниеприемники; токоотводы; заземлители; шины заземления; соединители; комплекты молниезащиты,1,ОБО Беттерманн,1,DKC,1,0,assets/img/solutions/detail/eom/eom-lighting-devices-lightning-protection-and-grounding.webp,true,1200,900,92970,6b5cc8a421dc,001c3c3e1ee6fc3c,38.3,33.7,6.60,1,1
OK,OK,,energy,Энергетика,eom,ЭОМ,lighting-devices,Световые приборы,luminaires,Светильники,solution-eom-lighting-devices.html,6,офисные светильники; промышленные светильники; аварийные светильники; уличные светильники; LED панели; комплектующие освещения,11,Светотехнический завод IETC; FERON; ЭРА; IEK; JazzWay; Световые Технологии; ООО ТПК Вартон; ООО Атомсвет Энергосервис; ООО Икслайт; ООО ОКБ Авгит; НЭР,12,ООО Техносервис; FEREKS; LEDEL; Navigator; AMBIOT; FERON; GAUSS; JazzWay; Завод светотехники ГУД ЛАЙТ; Производственно-торговая компания «ВСЕСВЕТОДИОДЫ» на Рябиновой улице; Электрик АРТ; Ардатовский светотехнический завод,12,0,assets/img/solutions/detail/eom/eom-lighting-devices-luminaires.webp,true,1200,900,76668,cf2759543290,070f5f7f77121000,42.5,31.4,6.54,1,1
OK,OK,,energy,Энергетика,eom,ЭОМ,lighting-devices,Световые приборы,lighting-fixtures,Светильники,solution-eom-lighting-devices.html,7,светодиодные светильники; потолочные светильники; настенные светильники; напольные и настольные светильники; архитектурные и фасадные светильники; аварийные и эвакуационные светильники; промышленные и офисные светильники,0,,12,ООО Техносервис; FEREKS; LEDEL; Navigator; AMBIOT; FERON; GAUSS; JazzWay; Завод светотехники ГУД ЛАЙТ; Производственно-торговая компания «ВСЕСВЕТОДИОДЫ» на Рябиновой улице; Электрик АРТ; Ардатовский светотехнический завод,12,0,assets/img/solutions/detail/eom/eom-lighting-devices-lighting-fixtures.webp,true,1200,900,65732,a44e9b3f072a,07040080d3d3fb7e,46.5,38.2,6.61,1,1
OK,OK,,energy,Энергетика,eom,ЭОМ,transformer-and-distribution-substations,Трансформаторные и распределительные подстанции,bktp-brp-vru,"БКТП, БРП, ВРУ",solution-eom-transformer-and-distribution-substations.html,6,блочные комплектные трансформаторные подстанции; блочные распределительные пункты; вводно-распределительные устройства; камеры КСО; трансформаторы; комплектующие подстанций,4,ЭЗОИС; ЧЭАЗ; ЗЭТО; НГ Энергии,4,ЗЭТО; ЧЭАЗ; ЭЗОИС; Электрощит,4,0,assets/img/solutions/detail/eom/eom-transformer-and-distribution-substations-bktp-brp-vru.webp,true,1200,900,47950,ff5b725a4eff,7e7e736363634078,68.6,42.0,7.08,1,1
OK,OK,,energy,Энергетика,eom,ЭОМ,transformer-and-distribution-substations,Трансформаторные и распределительные подстанции,uzly-sistemy-elektrosnabzheniya,"Узлы системы электроснабжения,",solution-eom-transformer-and-distribution-substations.html,3,БКТП (Блочная комплектная трансформаторная подстанция); БРП (Блочный распределительный пункт); ВРУ (Вводно-распределительное устройство),0,,4,ЗЭТО; ЧЭАЗ; ЭЗОИС; Электрощит,4,0,assets/img/solutions/detail/eom/eom-transformer-and-distribution-substations-uzly-sistemy-elektrosnabzheniya.webp,true,1200,900,67970,28062baf2995,8080d0f8fefe0600,35.8,40.9,6.43,1,1
OK,OK,,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,uninterruptible-power-supplies,Источники бесперебойного питания,solution-eom-electrical-equipment.html,6,однофазные ИБП; трехфазные ИБП; модульные ИБП; аккумуляторные батареи; байпасные шкафы; стойки и аксессуары,10,DKS; ИМПУЛЬС; Socomec; Темпесто; ПИР; Парус электро; Фора; ДКС; Штиль; Ippon,2,Ippon; Socomec,2,0,assets/img/solutions/detail/eom/eom-electrical-equipment-uninterruptible-power-supplies.webp,true,1200,900,138200,a52bad2a1a2c,80d8ff0900007ffe,55.2,44.4,7.13,1,1
OK,OK,,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,kommutatsionnoe-elektrooborudovanie,"Коммутационное электрооборудование,",solution-eom-electrical-equipment.html,6,"Защитно-коммутационные аппараты (Автоматические выключатели, Дифференциальные автоматы (дифавтоматы) и УЗО, Предохранители плавкие); Контакторы и пускатели; Реле и контроллеры; Рубильники и разъединители; Пакетные выключатели и переключатели; Сигнальная арматура",0,,14,Безгалогенные огнестойкие комупады; Кабельные заводы; Оборудование для сварки. Трансформаторы; Производители сип арматуры; Электрощит; опоры освещения и дорожное ограждение; DKC; DEKraft; EKF; IEK; TDM Electric; Schneider Electric; Generica; Контактор,14,0,assets/img/solutions/detail/eom/eom-electrical-equipment-kommutatsionnoe-elektrooborudovanie.webp,true,1200,900,54470,0eba29a8b7ab,00f8fbfbf260a080,43.0,36.3,6.67,1,1
OK,OK,,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,molniezaschita,Молниезащита,solution-eom-electrical-equipment.html,2,"Внешняя молниезащита ( Молниеприемник, Токоотводы, Заземляющее устройство); Внутренняя молниезащита ( УЗИП, ОПН, Система уравнивания потенциалов)",0,,1,DKC,1,0,assets/img/solutions/detail/eom/eom-electrical-equipment-molniezaschita.webp,true,1200,900,40580,d20aa8de5b0b,0e1f1f1f17078180,52.7,31.9,6.57,1,1
OK,OK,,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,busbar-systems,Шинопроводы,solution-eom-electrical-equipment.html,5,магистральные шинопроводы; распределительные шинопроводы; осветительные шинопроводы; секции и ответвители; комплектующие шинопровода,5,СОЭМИ; FERON; GAUSS; ЭРА; Arlight,3,ООО Техносервис; FERON; GAUSS,3,0,assets/img/solutions/detail/eom/v12/eom-busbar.webp,true,1200,900,44980,c88f5b2fbbdf,00008efe3f7f3c24,51.3,42.3,6.98,1,1
OK,OK,,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,switchboard-and-electrical-equipment,Щитовое и электрооборудование,solution-eom-electrical-equipment.html,7,модульное оборудование; автоматические выключатели; УЗО и дифавтоматы; контакторы и реле; щиты и шкафы; НКУ; комплектующие для щитов,8,Dekraft; DKC; IEK; ЗЭТО; EKF; TDM; Элска; НЭР,14,Безгалогенные огнестойкие комупады; Кабельные заводы; Оборудование для сварки. Трансформаторы; Производители сип арматуры; Электрощит; опоры освещения и дорожное ограждение; DKC; DEKraft; EKF; IEK; TDM Electric; Schneider Electric; Generica; Контактор,14,0,assets/img/solutions/detail/eom/eom-electrical-equipment-switchboard-and-electrical-equipment.webp,true,1200,900,119932,330d062c4349,003c3ebe1800ff7e,41.9,36.9,6.76,1,1
OK,OK,,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,schitovoe-oborudovanie,Щитовое оборудование,solution-eom-electrical-equipment.html,6,ГРЩ (Главный распределительный щит); ВРУ (Вводно-распределительное устройство); ЩУ (Щит учета); ЩО (Щит освещения); ЩА (Щит автоматики/управления); АВР (Щит аварийного переключения),0,,9,Электрощит; DKC; DEKraft; EKF; IEK; TDM Electric; Schneider Electric; Generica; Контактор,9,0,assets/img/solutions/detail/eom/eom-electrical-equipment-schitovoe-oborudovanie.webp,true,1200,900,57804,99059b4610c5,183c3c3c3c3c7800,63.2,55.7,7.05,1,1
OK,OK,,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,elektrika,Электрика,solution-eom-electrical-equipment.html,1,Электрика,0,,14,Безгалогенные огнестойкие комупады; Кабельные заводы; Оборудование для сварки. Трансформаторы; Производители сип арматуры; Электрощит; опоры освещения и дорожное ограждение; DKC; DEKraft; EKF; IEK; TDM Electric; Schneider Electric; Generica; Контактор,14,0,assets/img/solutions/detail/eom/eom-electrical-equipment-elektrika.webp,true,1200,900,81302,f28b1c14b46e,20003d3f3f3e0000,76.8,54.1,7.15,1,1
OK,OK,,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,elektroustanovochnye-izdeliya,Электроустановочные изделия,solution-eom-electrical-equipment.html,5,"Розетки (электрические, компьютерные, телефонные, телевизионные, USB-розетки).; Выключатели (одноклавишные, двухклавишные, проходные/перекрестные для управления светом из нескольких мест).; Светорегуляторы (диммеры) — позволяют плавно менять яркость освещения.; Датчики движения и присутствия — автоматически включают свет при обнаружении человека.; Термостаты — устройства для управления теплыми полами или системами отопления.",0,,7,DEKraft; EKF; IEK; TDM Electric; Schneider Electric; Generica; Контактор,7,0,assets/img/solutions/detail/eom/eom-electrical-equipment-elektroustanovochnye-izdeliya.webp,true,1200,900,39974,91223ecce6e3,5f5f5f5f530d0000,55.5,36.7,6.92,1,1
